base_year_month,bjd,grid_1km,user_cnt
201902,애월읍,10004239600,417
201902,애월읍,10004239700,5
201902,애월읍,10004239900,1603
201902,애월읍,10004320093,214
201902,애월읍,10004320094,1305
201902,애월읍,10004320095,3793
201902,애월읍,10004320096,295
201902,애월읍,10004320097,121
201902,애월읍,10004320098,1
201902,애월읍,10004320195,2007
201902,애월읍,10004320196,951
201902,애월읍,10004320197,3846
201902,애월읍,10004320296,43
201902,애월읍,10004320297,1
201902,연동,10004320596,33
201902,연동,10004320597,1014
201902,연동,10004320598,2981
201902,연동,10004320599,12906
201902,연동,10004320696,1526
201902,연동,10004320697,8
201902,연동,10004320698,16024
201902,연동,10004320699,118499
201902,연동,10004320796,1
201902,연동,10004320798,43
201902,연동,10004320799,7817
201902,연동,10004330500,31378
201902,연동,10004330600,105267
201902,연동,10004330601,1297
201902,연동,10004330700,4819
201902,영평동,10004321299,123
201902,영평동,10004321394,211
201902,영평동,10004321395,86
201902,영평동,10004321396,4568
201902,영평동,10004321397,85
201902,영평동,10004321398,1668
201902,영평동,10004321399,3
201902,영평동,10004321493,5
201902,영평동,10004321494,14
201902,영평동,10004331200,45
201902,영평동,10004331401,1
201902,오등동,10004320896,7
201902,오등동,10004320897,1034
201902,오등동,10004320996,1
201902,오등동,10004320997,3
201902,오등동,10004320998,2818
201902,오등동,10004321096,784
201902,오등동,10004321097,1465
201902,오등동,10004321098,172
201902,오등동,10004321193,3
201902,오등동,10004321194,1089
201902,오등동,10004321195,1092
201902,오라삼동,10004320799,1158
201902,오라삼동,10004330700,8218
201902,오라삼동,10004330701,3481
201902,오라이동,10004320797,137
201902,오라이동,10004320798,3336
201902,오라이동,10004320799,4508
201902,오라이동,10004320895,1448
201902,오라이동,10004320896,72
201902,오라이동,10004320897,199
201902,오라이동,10004320898,1053
201902,오라이동,10004320899,3254
201902,오라이동,10004330700,659
201902,오라이동,10004330800,11949
201902,오라일동,10004330800,8276
201902,오라일동,10004330801,9743
201902,오라일동,10004330900,867
201902,외도이동,10004330000,4546
201902,외도이동,10004330100,465
201902,외도일동,10004229999,52
201902,외도일동,10004239900,9
201902,외도일동,10004320099,23461
201902,외도일동,10004320199,146
201902,외도일동,10004330000,30859
201902,외도일동,10004330100,728
201902,용강동,10004321598,28
201902,용담삼동,10004330502,625
201902,용담삼동,10004330503,1354
201902,용담삼동,10004330603,6752
201902,용담삼동,10004330702,891
201902,용담삼동,10004330703,9807
201902,용담이동,10004330600,3372
201902,용담이동,10004330601,4118
201902,용담이동,10004330602,165849
201902,용담이동,10004330701,9863
201902,용담이동,10004330702,21349
201902,용담이동,10004330801,5578
201902,용담이동,10004330802,11520
201902,용담이동,10004330803,1709
201902,용담일동,10004330801,9178
201902,용담일동,10004330802,10760
201902,용담일동,10004330803,370
201902,우도면,10004334800,841
201902,우도면,10004334801,10486
201902,우도면,10004334802,745
201902,우도면,10004334803,462
201902,우도면,10004334900,895
201902,우도면,10004334901,1780
201902,우도면,10004334902,3340
201902,우도면,10004334903,405
201902,우도면,10004335000,1474
201902,우도면,10004335001,324
201902,우도면,10004335002,432
201902,월평동,10004321397,168
201902,월평동,10004321398,1641
201902,월평동,10004321495,89
201902,월평동,10004321496,696
201902,월평동,10004321497,237
201902,월평동,10004321498,10
201902,이도이동,10004321099,4403
201902,이도이동,10004330900,1413
201902,이도이동,10004330901,65053
201902,이도이동,10004331000,70977
201902,이도이동,10004331001,31805
201902,이도이동,10004331100,18662
201902,이도이동,10004331101,9336
201902,이도일동,10004330901,20954
201902,이도일동,10004330902,24042
201902,이도일동,10004331001,2854
201902,이호이동,10004320399,591
201902,이호이동,10004330200,355
201902,이호이동,10004330300,5935
201902,이호이동,10004330400,2928
201902,이호일동,10004330200,1301
201902,이호일동,10004330201,1736
201902,이호일동,10004330300,198
201902,이호일동,10004330301,3376
201902,일도이동,10004330902,3541
201902,일도이동,10004331001,13806
201902,일도이동,10004331002,47393
201902,일도이동,10004331101,37270
201902,일도이동,10004331102,5917
201902,일도이동,10004331201,24545
201902,일도일동,10004330902,46237
201902,일도일동,10004330903,3890
201902,일도일동,10004331002,1561
201902,조천읍,10004321998,39
201902,조천읍,10004321999,454
201902,조천읍,10004322098,29
201902,조천읍,10004322192,333
201902,조천읍,10004322196,5
201902,조천읍,10004322197,130
201902,조천읍,10004322198,933
201902,조천읍,10004322199,44
201902,조천읍,10004322293,2
201902,조천읍,10004322294,19
201902,조천읍,10004322295,3
201902,조천읍,10004322296,371
201902,조천읍,10004322297,94
201902,조천읍,10004322392,1730
201902,조천읍,10004322393,1471
201902,조천읍,10004322394,3269
201902,조천읍,10004322396,2841
201902,조천읍,10004322397,208
201902,조천읍,10004322493,1685
201902,조천읍,10004322494,59
201902,조천읍,10004322593,205
201902,조천읍,10004322596,132
201902,조천읍,10004322598,950
201902,조천읍,10004322599,369
201902,조천읍,10004322693,13
201902,조천읍,10004322695,46
201902,조천읍,10004322696,812
201902,조천읍,10004322697,350
201902,조천읍,10004322698,48
201902,조천읍,10004322699,169
201902,조천읍,10004322793,10
201902,조천읍,10004322799,30
201902,조천읍,10004331703,24
201902,조천읍,10004331704,286
201902,조천읍,10004331705,36
201902,조천읍,10004331800,223
201902,조천읍,10004331801,37
201902,조천읍,10004331803,241
201902,조천읍,10004331804,5071
201902,조천읍,10004331805,4278
201902,조천읍,10004331900,255
201902,조천읍,10004331901,643
201902,조천읍,10004331903,43
201902,조천읍,10004331904,1272
201902,조천읍,10004331905,2436
201902,조천읍,10004331906,7
201902,조천읍,10004332000,5
201902,조천읍,10004332001,2
201902,조천읍,10004332004,45
201902,조천읍,10004332005,5808
201902,조천읍,10004332006,4
201902,조천읍,10004332007,138
201902,조천읍,10004332100,5
201902,조천읍,10004332101,355
201902,조천읍,10004332103,26
201902,조천읍,10004332104,13
201902,조천읍,10004332105,1063
201902,조천읍,10004332106,2557
201902,조천읍,10004332200,135
201902,조천읍,10004332202,5
201902,조천읍,10004332204,600
201902,조천읍,10004332205,26548
201902,조천읍,10004332206,6726
201902,조천읍,10004332300,1108
201902,조천읍,10004332301,2
201902,조천읍,10004332302,51
201902,조천읍,10004332304,170
201902,조천읍,10004332305,14977
201902,조천읍,10004332306,172
201902,조천읍,10004332400,38
201902,조천읍,10004332403,20
201902,조천읍,10004332404,933
201902,조천읍,10004332405,87
201902,조천읍,10004332406,162
201902,조천읍,10004332501,26
201902,조천읍,10004332502,125
201902,조천읍,10004332504,1207
201902,조천읍,10004332506,916
201902,조천읍,10004332602,451
201902,조천읍,10004332606,525
201902,조천읍,10004332607,7
201902,조천읍,10004332702,251
201902,추자면,10004238852,2299
201902,추자면,10004238952,236
201902,추자면,10004239050,1
201902,추자면,10004239150,467
201902,추자면,10004239151,4
201902,추자면,10004239251,1
201902,추자면,10004239252,16
201902,한경면,10004227578,3
201902,한경면,10004227580,452
201902,한경면,10004227581,107
201902,한경면,10004227582,283
201902,한경면,10004227583,95
201902,한경면,10004227679,1946
201902,한경면,10004227680,185
201902,한경면,10004227681,58
201902,한경면,10004227682,1
201902,한경면,10004227684,235
201902,한경면,10004227779,4059
201902,한경면,10004227780,228
201902,한경면,10004227784,631
201902,한경면,10004227785,2661
201902,한경면,10004227879,137
201902,한경면,10004227883,6
201902,한경면,10004227884,1981
201902,한경면,10004227885,31
201902,한경면,10004227886,515
201902,한경면,10004227984,15
201902,한경면,10004227986,167
201902,한경면,10004227987,518
201902,한경면,10004228078,36
201902,한경면,10004228079,158
201902,한경면,10004228080,1
201902,한경면,10004228082,24
201902,한경면,10004228084,19
201902,한경면,10004228087,430
201902,한경면,10004228182,23
201902,한경면,10004228183,742
201902,한경면,10004228278,116
201902,한경면,10004228279,45
201902,한경면,10004228280,2
201902,한경면,10004228281,30
201902,한경면,10004228283,211
201902,한경면,10004228378,14
201902,한경면,10004228379,5
201902,한경면,10004228380,74
201902,한경면,10004228381,22
201902,한경면,10004228382,294
201902,한경면,10004228479,203
201902,한경면,10004228480,232
201902,한경면,10004228481,441
201902,한경면,10004228482,2088
201902,한경면,10004228483,1238
201902,한경면,10004228484,71
201902,한경면,10004228581,1897
201902,한경면,10004228583,137
201902,한경면,10004228680,152
201902,한경면,10004228683,1359
201902,한림읍,10004228087,116
201902,한림읍,10004228088,497
201902,한림읍,10004228188,437
201902,한림읍,10004228189,1033
201902,한림읍,10004228191,421
201902,한림읍,10004228286,8
201902,한림읍,10004228288,1212
201902,한림읍,10004228289,9079
201902,한림읍,10004228291,7
201902,한림읍,10004228385,579
201902,한림읍,10004228386,74
201902,한림읍,10004228388,174
201902,한림읍,10004228389,139
201902,한림읍,10004228390,7625
201902,한림읍,10004228484,557
201902,한림읍,10004228485,92
201902,한림읍,10004228487,6
201902,한림읍,10004228488,1
201902,한림읍,10004228489,203
201902,한림읍,10004228490,188
201902,한림읍,10004228491,7557
201902,한림읍,10004228492,4934
201902,한림읍,10004228493,72
201902,한림읍,10004228585,87
201902,한림읍,10004228588,100
201902,한림읍,10004228589,10
201902,한림읍,10004228590,541
201902,한림읍,10004228591,24351
201902,한림읍,10004228592,13267
201902,한림읍,10004228593,3562
201902,한림읍,10004228594,119
201902,한림읍,10004228684,5
201902,한림읍,10004228685,5
201902,한림읍,10004228687,124
201902,한림읍,10004228688,62
201902,한림읍,10004228689,1158
201902,한림읍,10004228691,51
201902,한림읍,10004228692,1880
201902,한림읍,10004228693,267
201902,한림읍,10004228694,968
201902,한림읍,10004228695,484
201902,한림읍,10004228785,903
201902,한림읍,10004228791,125
201902,한림읍,10004228792,118
201902,한림읍,10004228794,131
201902,한림읍,10004228795,792
201902,한림읍,10004228885,1646
201902,한림읍,10004228892,722
201902,한림읍,10004228893,46
201902,한림읍,10004228894,146
201902,한림읍,10004228895,39
201902,한림읍,10004229083,443
201902,한림읍,10004229084,1273
201902,한림읍,10004229384,208
201902,한림읍,10004229484,532
201902,해안동,10004320295,51
201902,해안동,10004320296,1373
201902,해안동,10004320297,11053
201902,해안동,10004320395,72
201902,해안동,10004320396,1
201902,해안동,10004320397,39
201902,해안동,10004320398,2632
201902,해안동,10004320496,11
201902,해안동,10004320595,527
201902,화북이동,10004331102,514
201902,화북이동,10004331200,1923
201902,화북이동,10004331201,2877
201902,화북이동,10004331202,6444
201902,화북이동,10004331300,2
201902,화북이동,10004331301,3026
201902,화북이동,10004331302,4274
201902,화북이동,10004331402,719
201902,화북일동,10004331202,392
201902,화북일동,10004331203,2067
201902,화북일동,10004331204,16
201902,화북일동,10004331302,3277
201902,화북일동,10004331303,34365
201902,화북일동,10004331304,133
201902,화북일동,10004331402,6381
201902,화북일동,10004331403,7232
201902,회천동,10004321799,3
201902,회천동,10004321995,3186
201902,회천동,10004321998,1309
201902,회천동,10004331601,9
201902,회천동,10004331801,124
201903,건입동,10004330902,226
201903,건입동,10004330903,30390
201903,건입동,10004331002,6677
201903,건입동,10004331003,14478
201903,건입동,10004331101,31
201903,건입동,10004331102,1911
201903,건입동,10004331103,3493
201903,건입동,10004331104,51
201903,건입동,10004331202,2811
201903,구좌읍,10004322893,58
201903,구좌읍,10004322894,1133
201903,구좌읍,10004322992,63
201903,구좌읍,10004322993,48
201903,구좌읍,10004322997,185
201903,구좌읍,10004322999,11
201903,구좌읍,10004323099,6
201903,구좌읍,10004323195,65
201903,구좌읍,10004323198,1
201903,구좌읍,10004323297,210
201903,구좌읍,10004323397,2189
201903,구좌읍,10004323398,920
201903,구좌읍,10004323497,105
201903,구좌읍,10004323599,695
201903,구좌읍,10004323699,1
201903,구좌읍,10004323796,112
201903,구좌읍,10004323897,565
201903,구좌읍,10004324499,354
201903,구좌읍,10004324599,137
201903,구좌읍,10004332605,42
201903,구좌읍,10004332606,598
201903,구좌읍,10004332607,1660
201903,구좌읍,10004332706,1
201903,구좌읍,10004332707,485
201903,구좌읍,10004332807,588
201903,구좌읍,10004332903,1284
201903,구좌읍,10004332906,550
201903,구좌읍,10004332907,95
201903,구좌읍,10004333000,133
201903,구좌읍,10004333005,2
201903,구좌읍,10004333006,158
201903,구좌읍,10004333007,5743
201903,구좌읍,10004333107,40
201903,구좌읍,10004333204,379
201903,구좌읍,10004333205,1003
201903,구좌읍,10004333206,85
201903,구좌읍,10004333208,286
201903,구좌읍,10004333304,2
201903,구좌읍,10004333306,4
201903,구좌읍,10004333400,212
201903,구좌읍,10004333406,799
201903,구좌읍,10004333407,8923
201903,구좌읍,10004333500,1335
201903,구좌읍,10004333506,64
201903,구좌읍,10004333507,1261
201903,구좌읍,10004333600,550
201903,구좌읍,10004333601,2
201903,구좌읍,10004333602,1134
201903,구좌읍,10004333604,250
201903,구좌읍,10004333606,7
201903,구좌읍,10004333607,363
201903,구좌읍,10004333705,2754
201903,구좌읍,10004333706,144
201903,구좌읍,10004333707,99
201903,구좌읍,10004333803,133
201903,구좌읍,10004333804,2749
201903,구좌읍,10004333805,1370
201903,구좌읍,10004333900,15
201903,구좌읍,10004333902,4
201903,구좌읍,10004333903,6485
